t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s,dq_filt_rad_s
136.359007,sine,1.533409119,-0.073631249,0.027343750,1.550125369,0.924119153,0.4124191063
136.363997,sine,1.535710096,0.638137519,0.035156250,1.554734078,0.919358595,0.4685815544
136.369007,sine,1.537435889,0.171806246,0.042968750,1.559318894,0.914561742,0.4836486011
136.373992,sine,1.539736867,0.343612492,0.042968750,1.563879636,0.909728784,0.5742971041
136.379543,sine,1.542996526,0.834487498,0.042968750,1.568416122,0.904859911,0.7208568028
136.383989,sine,1.547406793,0.932662487,0.039062500,1.572928175,0.899955317,0.839875748
136.388987,sine,1.553350925,1.079924941,0.035156250,1.577415616,0.895015193,0.9364059044
136.393994,sine,1.559678555,1.325362444,0.035156250,1.581878268,0.890039736,0.9981512485
136.399167,sine,1.564664006,1.129012465,0.035156250,1.586315955,0.885029141,0.9805901794
136.404201,sine,1.569074273,0.662681222,0.027343750,1.590728501,0.879983608,0.927055894
136.409003,sine,1.574826717,1.104468703,0.019531250,1.595115733,0.874903333,0.9375982883
136.414185,sine,1.581154346,1.227187514,0.019531250,1.599477477,0.869788520,0.90769618
136.419004,sine,1.586139798,1.006293774,0.019531250,1.603813561,0.864639368,0.800358727
136.424000,sine,1.589207768,0.392699987,0.035156250,1.608123814,0.859456082,0.6431086482
136.429099,sine,1.592084050,0.122718751,0.039062500,1.612408065,0.854238866,0.546550297
136.434070,sine,1.595919013,0.269981235,0.027343750,1.616666146,0.848987926,0.552716303
136.439057,sine,1.600329161,0.785399973,0.023437500,1.620897889,0.843703470,0.627409011
136.444069,sine,1.605314612,0.932662487,0.027343750,1.625103126,0.838385706,0.6638093358
136.448995,sine,1.609149575,0.736312509,0.027343750,1.629281691,0.833034843,0.6350475287
136.453966,sine,1.611450553,0.245437503,0.039062500,1.633433419,0.827651094,0.5817420553
136.458971,sine,1.613368034,0.294524997,0.042968750,1.637558147,0.822234671,0.6099469586
136.463966,sine,1.616052508,0.711768746,0.050781250,1.641655712,0.816785787,0.71460091
136.468973,sine,1.619695783,0.760856271,0.035156250,1.645725951,0.811304658,0.8199412949
136.473969,sine,1.625256419,1.472625017,0.039062500,1.649768705,0.805791500,0.9396021597
136.478964,sine,1.631200671,1.398993731,0.035156250,1.653783813,0.800246530,0.9300738905
136.483965,sine,1.635994315,0.515418768,0.039062500,1.657771118,0.794669969,0.8068931818
136.488963,sine,1.639637589,0.539962471,0.035156250,1.661730461,0.789062035,0.7543573368
136.493970,sine,1.643089056,0.687224984,0.035156250,1.665661686,0.783422950,0.7537845298
136.498970,sine,1.647499204,0.785399973,0.035156250,1.669564639,0.777752937,0.769343808
136.503962,sine,1.653251648,1.276275039,0.027343750,1.673439164,0.772052220,0.7810115418
136.508964,sine,1.658045411,0.539962471,0.035156250,1.677285110,0.766321023,0.672641905
136.513963,sine,1.661688566,0.638137519,0.035156250,1.681102324,0.760559574,0.5964298782
136.518971,sine,1.663606048,0.098174997,0.042968750,1.684890656,0.754768098,0.5101091405
136.523971,sine,1.666098833,0.319068760,0.039062500,1.688649955,0.748946826,0.5236291779
136.528964,sine,1.669358492,0.834487498,0.039062500,1.692380075,0.743095987,0.5867286711
136.533964,sine,1.673576951,0.564506233,0.035156250,1.696080866,0.737215812,0.589778679
136.539206,sine,1.679137588,0.662681222,0.023437500,1.699752184,0.731306532,0.5989539878
136.544088,sine,1.683547854,0.760856271,0.035156250,1.703393884,0.725368382,0.5926836809
136.549067,sine,1.686615825,0.466331244,0.035156250,1.707005820,0.719401595,0.5456532622
136.554089,sine,1.688916802,0.539962471,0.042968750,1.710587852,0.713406408,0.5178481782
136.559153,sine,1.690834284,0.098174997,0.042968750,1.714139837,0.707383057,0.4846832371
136.563999,sine,1.693710446,0.662681222,0.042968750,1.717661636,0.701331779,0.5451965766
136.568981,sine,1.697737217,0.834487498,0.042968750,1.721153109,0.695252814,0.577235078
136.574729,sine,1.702147365,0.662681222,0.035156250,1.724614119,0.689146402,0.546923125
136.578976,sine,1.706749320,0.343612492,0.035156250,1.728044528,0.683012783,0.4885547986
136.583984,sine,1.710009098,0.490875006,0.035156250,1.731444201,0.676852200,0.4653162435
136.588976,sine,1.711543083,0.098174997,0.042968750,1.734813005,0.670664897,0.4358829928
136.593974,sine,1.713268757,0.490875006,0.050781250,1.738150806,0.664451116,0.4883002722
136.599062,sine,1.715186238,0.515418768,0.042968750,1.741457473,0.658211104,0.5400935116
136.604087,sine,1.717870712,0.466331244,0.042968750,1.744732874,0.651945107,0.5978671864
136.609080,sine,1.721322179,0.736312509,0.042968750,1.747976881,0.645653373,0.6875213223
136.614189,sine,1.726307631,1.055381298,0.035156250,1.751189365,0.639336149,0.7653499031
136.618970,sine,1.731676579,1.129012465,0.035156250,1.754370200,0.632993685,0.7728833659
136.623971,sine,1.735703349,0.613593757,0.035156250,1.757519260,0.626626232,0.6941015623
136.629044,sine,1.738771319,0.564506233,0.035156250,1.760636421,0.620234040,0.6348324934
136.633966,sine,1.741455793,0.269981235,0.035156250,1.763721560,0.613817363,0.592608451
136.638964,sine,1.745098948,0.490875006,0.035156250,1.766774555,0.607376453,0.6285797993
136.643977,sine,1.750084400,1.227187514,0.027343750,1.769795285,0.600911565,0.6979267575
136.648967,sine,1.755261660,0.809943736,0.019531250,1.772783631,0.594422955,0.638996405
136.653975,sine,1.759096622,0.392699987,0.023437500,1.775739475,0.587910877,0.5386334246
136.658963,sine,1.761589289,0.122718751,0.023437500,1.778662701,0.581375590,0.4736404366
136.663964,sine,1.763506770,0.564506233,0.035156250,1.781553193,0.574817351,0.4937005905
136.668944,sine,1.765232563,0.466331244,0.039062500,1.784410837,0.568236419,0.4965995297
136.673972,sine,1.767533541,0.662681222,0.035156250,1.787235519,0.561633054,0.5068346151
136.678944,sine,1.770409703,0.638137519,0.027343750,1.790027130,0.555007517,0.4792970461
136.683963,sine,1.774244666,0.564506233,0.019531250,1.792785558,0.548360069,0.4132611973
136.688969,sine,1.778463125,0.147262499,0.027343750,1.795510695,0.541690972,0.3105679803
136.693960,sine,1.781722903,0.073631249,0.027343750,1.798202432,0.535000491,0.2474552303
136.698950,sine,1.783256888,0.147262499,0.035156250,1.800860664,0.528288889,0.226472324
136.703969,sine,1.784407377,0.245437503,0.042968750,1.803485286,0.521556431,0.22468756
136.708972,sine,1.785366058,0.073631249,0.035156250,1.806076194,0.514803383,0.2178736173
136.713974,sine,1.786708355,0.220893756,0.039062500,1.808633286,0.508030011,0.2460198014
136.719093,sine,1.788242340,0.122718751,0.042968750,1.811156461,0.501236583,0.2802558032
136.723965,sine,1.790159822,0.245437503,0.042968750,1.813645619,0.494423367,0.3526741739
136.728943,sine,1.792652488,0.245437503,0.042968750,1.816100662,0.487590632,0.4510835738
136.733955,sine,1.795720458,0.883575022,0.039062500,1.818521493,0.480738648,0.5993355599
136.738946,sine,1.799555421,1.079924941,0.027343750,1.820908017,0.473867685,0.6786962229
136.743964,sine,1.803390384,0.883575022,0.027343750,1.823260139,0.466978015,0.6608107924
136.748969,sine,1.806650043,0.859031260,0.035156250,1.825577767,0.460069909,0.5889338351
136.754017,sine,1.808375835,0.220893756,0.035156250,1.827860808,0.453143640,0.4515931704
136.758950,sine,1.809909821,0.466331244,0.039062500,1.830109173,0.446199482,0.3701672889
136.763965,sine,1.810868502,0.024543749,0.039062500,1.832322773,0.439237709,0.2654340803
136.768964,sine,1.812210798,0.024543749,0.039062500,1.834501521,0.432258595,0.2190856349
136.774032,sine,1.813744783,-0.147262499,0.039062500,1.836645331,0.425262417,0.2198884466
136.778945,sine,1.816045761,0.441787511,0.035156250,1.838754117,0.418249450,0.3096778974
136.783965,sine,1.818346739,0.441787511,0.035156250,1.840827798,0.411219971,0.367447846
136.788966,sine,1.821414709,0.147262499,0.027343750,1.842866290,0.404174258,0.4072000364
136.793963,sine,1.826016665,1.006293774,0.023437500,1.844869514,0.397112589,0.5099534751
136.798947,sine,1.830043316,0.908118725,0.023437500,1.846837390,0.390035243,0.4924085579
136.803945,sine,1.833303094,0.392699987,0.023437500,1.848769841,0.382942498,0.374107668
136.808949,sine,1.835028768,0.024543749,0.027343750,1.850666790,0.375834636,0.2513005444
136.813955,sine,1.836179256,-0.245437503,0.023437500,1.852528162,0.368711936,0.1834526287
136.818965,sine,1.837713242,0.392699987,0.035156250,1.854353885,0.361574681,0.2195551232
136.823927,sine,1.838863730,-0.147262499,0.035156250,1.856143885,0.354423150,0.2136923723
136.828947,sine,1.840781212,0.196349993,0.027343750,1.857898093,0.347257628,0.2953145136
136.833924,sine,1.843273997,0.613593757,0.023437500,1.859616439,0.340078397,0.400922757
136.838951,sine,1.846150160,0.564506233,0.019531250,1.861298855,0.332885740,0.454985777
136.843971,sine,1.849985123,0.883575022,0.011718750,1.862945274,0.325679941,0.4825042451
136.848949,sine,1.853628397,0.785399973,0.007812500,1.864555633,0.318461286,0.4128149002
136.853948,sine,1.855929375,0.147262499,0.011718750,1.866129866,0.311230057,0.2528218427
136.858933,sine,1.857079864,0.000000000,0.019531250,1.867667913,0.303986542,0.1184132793
136.863939,sine,1.857463360,-0.368156254,0.019531250,1.869169711,0.296731026,0.01270462781
136.868931,sine,1.858230352,-0.098174997,0.023437500,1.870635203,0.289463796,-0.0006944973986
136.873922,sine,1.858805537,-0.171806246,0.019531250,1.872064330,0.282185138,0.009532796307
136.878934,sine,1.859572530,0.122718751,0.027343750,1.873457036,0.274895340,0.06371136434
136.883927,sine,1.860339522,-0.073631249,0.023437500,1.874813266,0.267594689,0.1035882696
136.888922,sine,1.861298323,0.220893756,0.027343750,1.876132965,0.260283474,0.1864179972
136.893927,sine,1.862257004,0.343612492,0.027343750,1.877416083,0.252961984,0.2608918102
136.898923,sine,1.863407493,0.662681222,0.023437500,1.878662569,0.245630507,0.3153165521
136.904946,sine,1.864749789,0.392699987,0.023437500,1.879872372,0.238289333,0.2855502687
136.908931,sine,1.865900278,0.196349993,0.019531250,1.881045446,0.230938752,0.2298140308
136.913921,sine,1.867625952,0.515418768,0.027343750,1.882181745,0.223579054,0.1821884959
136.918927,sine,1.868776441,-0.515418768,0.023437500,1.883281222,0.216210529,0.05379769989
136.923936,sine,1.871269226,0.441787511,0.019531250,1.884343836,0.208833469,0.06336830927
136.928932,sine,1.872803211,-0.319068760,0.019531250,1.885369543,0.201448164,-0.01877881589
136.933944,sine,1.874528885,-0.343612492,0.019531250,1.886358304,0.194054907,-0.02814445097
136.938935,sine,1.875679374,0.000000000,0.023437500,1.887310079,0.186653988,0.03895013033
136.943932,sine,1.876829863,0.294524997,0.019531250,1.888224832,0.179245701,0.1154850828
136.948928,sine,1.877596855,0.220893756,0.019531250,1.889102525,0.171830338,0.1486260022
136.953928,sine,1.878172159,0.319068760,0.023437500,1.889943124,0.164408190,0.1642513341
136.958928,sine,1.878555655,0.319068760,0.019531250,1.890746596,0.156979553,0.142353455
136.963939,sine,1.878747344,0.000000000,0.019531250,1.891512909,0.149544718,0.07762496009
136.968923,sine,1.878939152,-0.098174997,0.023437500,1.892242033,0.142103979,0.03171048268
136.973935,sine,1.879322648,0.000000000,0.027343750,1.892933939,0.134657630,0.01727644256
136.978949,sine,1.879706144,0.098174997,0.035156250,1.893588600,0.127205965,0.007029706256
136.983924,sine,1.879897833,-0.122718751,0.023437500,1.894205991,0.119749279,-0.02530797982
136.988928,sine,1.880089641,-0.147262499,0.027343750,1.894786085,0.112287865,-0.03403614712
136.993927,sine,1.880281329,0.000000000,0.019531250,1.895328862,0.104822017,-0.01532156193
136.998929,sine,1.880473137,0.000000000,0.027343750,1.895834299,0.097352032,-0.0003204747551
137.003946,sine,1.880856633,0.049087498,0.027343750,1.896302376,0.089878204,0.01460293873
137.008943,sine,1.881240129,0.343612492,0.027343750,1.896733075,0.082400827,0.02116830473
137.013926,sine,1.881240129,0.000000000,0.035156250,1.897126379,0.074920197,-0.05041735922
137.018923,sine,1.881240129,-0.269981235,0.035156250,1.897482272,0.067436609,-0.1342227149
137.023929,sine,1.881431818,-0.343612492,0.019531250,1.897800740,0.059950359,-0.1851241802
137.028925,sine,1.881623626,-0.171806246,0.019531250,1.898081771,0.052461743,-0.1976127191
137.033922,sine,1.881623626,-0.294524997,0.027343750,1.898325354,0.044971055,-0.2163559916
137.038926,sine,1.881623626,-0.368156254,0.027343750,1.898531479,0.037478592,-0.2161533859
137.043924,sine,1.881815314,-0.196349993,0.035156250,1.898700138,0.029984649,-0.1791097356
137.048929,sine,1.881815314,-0.245437503,0.035156250,1.898831324,0.022489523,-0.1378875517
137.053921,sine,1.882198811,0.368156254,0.027343750,1.898925031,0.014993508,-0.07059840854
137.058932,sine,1.882007122,-0.196349993,0.035156250,1.898981258,0.007496902,-0.1096505491
137.063928,sine,1.882007122,-0.122718751,0.027343750,1.899000000,0.000000000,-0.1276892829
137.068922,sine,1.882007122,-0.245437503,0.035156250,1.898981258,-0.007496902,-0.1469327282
137.073920,sine,1.882007122,-0.319068760,0.035156250,1.898925031,-0.014993508,-0.1423015002
137.078902,sine,1.882198811,0.000000000,0.027343750,1.898831324,-0.022489523,-0.09482706407
137.083919,sine,1.882007122,0.000000000,0.023437500,1.898700138,-0.029984649,-0.0703359318
137.088900,sine,1.882198811,-0.049087498,0.035156250,1.898531479,-0.037478592,-0.06289217
137.093901,sine,1.882198811,0.000000000,0.023437500,1.898325354,-0.044971055,-0.05879425649
137.098915,sine,1.882198811,0.000000000,0.027343750,1.898081771,-0.052461743,-0.06894634928
137.103899,sine,1.882198811,0.000000000,0.035156250,1.897800740,-0.059950359,-0.09580901842
137.108902,sine,1.882198811,-0.049087498,0.035156250,1.897482272,-0.067436609,-0.1458929884
137.113912,sine,1.882007122,-0.417243749,0.035156250,1.897126379,-0.074920197,-0.2194397748
137.118942,sine,1.882198811,-0.171806246,0.019531250,1.896733075,-0.082400827,-0.2450446694
137.123903,sine,1.881815314,-0.613593757,0.027343750,1.896302376,-0.089878204,-0.2884004136
137.128904,sine,1.882007122,-0.392699987,0.023437500,1.895834299,-0.097352032,-0.2529388128
137.133921,sine,1.882198811,-0.024543749,0.023437500,1.895328862,-0.104822017,-0.1836031955
137.138902,sine,1.882198811,-0.049087498,0.019531250,1.894786085,-0.112287865,-0.1528189308
137.143909,sine,1.882198811,-0.024543749,0.035156250,1.894205991,-0.119749279,-0.1471761282
137.148906,sine,1.882007122,-0.294524997,0.011718750,1.893588600,-0.127205965,-0.1712558238
137.153946,sine,1.882007122,-0.343612492,0.019531250,1.892933939,-0.134657630,-0.165458681
137.158919,sine,1.882198811,0.073631249,0.011718750,1.892242033,-0.142103979,-0.1164822707
137.163918,sine,1.882198811,-0.073631249,0.019531250,1.891512909,-0.149544718,-0.1135838111
137.168909,sine,1.882007122,-0.220893756,0.011718750,1.890746596,-0.156979553,-0.1203686827
137.174012,sine,1.882007122,-0.171806246,0.007812500,1.889943124,-0.164408190,-0.10278922
137.178921,sine,1.881815314,-0.147262499,0.007812500,1.889102525,-0.171830338,-0.06848205092
137.183918,sine,1.882198811,0.343612492,0.007812500,1.888224832,-0.179245701,-0.01508080789
137.188911,sine,1.881815314,-0.147262499,0.000000000,1.887310079,-0.186653988,-0.04861631836
137.194105,sine,1.881815314,0.073631249,0.007812500,1.886358304,-0.194054907,-0.05824288296
137.198911,sine,1.881815314,-0.073631249,0.000000000,1.885369543,-0.201448164,-0.09983187594
137.203946,sine,1.881623626,-0.269981235,0.003906250,1.884343836,-0.208833469,-0.1477711337
137.208916,sine,1.881623626,-0.245437503,0.000000000,1.883281222,-0.216210529,-0.1660902413
137.213906,sine,1.881623626,-0.049087498,0.000000000,1.882181745,-0.223579054,-0.1651778958
137.218904,sine,1.881240129,-0.319068760,-0.007812500,1.881045446,-0.230938752,-0.1924024636
137.223903,sine,1.881048322,-0.245437503,-0.007812500,1.879872372,-0.238289333,-0.18892683
137.228911,sine,1.880664825,-0.147262499,-0.007812500,1.878662569,-0.245630507,-0.1717546638
137.233910,sine,1.880856633,0.098174997,-0.007812500,1.877416083,-0.252961984,-0.1605186813
137.238913,sine,1.880473137,-0.294524997,-0.011718750,1.876132965,-0.260283474,-0.2119824719
137.243904,sine,1.880281329,-0.417243749,-0.011718750,1.874813266,-0.267594689,-0.2434403713
137.248932,sine,1.880089641,-0.343612492,-0.019531250,1.873457036,-0.274895340,-0.2327734209
137.253900,sine,1.879706144,0.000000000,-0.019531250,1.872064330,-0.282185138,-0.1952423249
137.258964,sine,1.879514337,-0.245437503,-0.019531250,1.870635203,-0.289463796,-0.2050322518
137.263901,sine,1.879130840,-0.220893756,-0.019531250,1.869169711,-0.296731026,-0.2050291289
137.268900,sine,1.878747344,-0.294524997,-0.019531250,1.867667913,-0.303986542,-0.2011808849
137.273898,sine,1.878747344,0.147262499,-0.027343750,1.866129866,-0.311230057,-0.1747087612
137.278899,sine,1.878172159,-0.171806246,-0.027343750,1.864555633,-0.318461286,-0.2262730438
137.283897,sine,1.877788663,-0.319068760,-0.039062500,1.862945274,-0.325679941,-0.2910384834
137.288889,sine,1.877213359,-0.466331244,-0.039062500,1.861298855,-0.332885740,-0.3490102047
137.293895,sine,1.877021670,-0.368156254,-0.039062500,1.859616439,-0.340078397,-0.3785467411
137.298891,sine,1.876254678,-0.515418768,-0.039062500,1.857898093,-0.347257628,-0.4106016274
137.303885,sine,1.875487685,-0.638137519,-0.039062500,1.856143885,-0.354423150,-0.4172519078
137.308902,sine,1.874912381,-0.343612492,-0.039062500,1.854353885,-0.361574681,-0.3703659835
137.313902,sine,1.874337196,-0.122718751,-0.050781250,1.852528162,-0.368711936,-0.3299643222
137.318886,sine,1.873378396,-0.245437503,-0.050781250,1.850666790,-0.375834636,-0.3397929193
137.324025,sine,1.872419715,-0.294524997,-0.050781250,1.848769841,-0.382942498,-0.3724905067
137.328898,sine,1.871077418,-0.245437503,-0.050781250,1.846837390,-0.390035243,-0.4240846508
137.333900,sine,1.869351745,-0.589049995,-0.050781250,1.844869514,-0.397112589,-0.5189776328
137.338883,sine,1.867434263,-0.809943736,-0.058593750,1.842866290,-0.404174258,-0.5968871259
137.343900,sine,1.865516782,-0.711768746,-0.058593750,1.840827798,-0.411219971,-0.623157935
137.348896,sine,1.863215804,-0.760856271,-0.054687500,1.838754117,-0.418249450,-0.6279520779
137.353901,sine,1.860531330,-0.490875006,-0.050781250,1.836645331,-0.425262417,-0.6005341358
137.358899,sine,1.857846856,-0.957206249,-0.042968750,1.834501521,-0.432258595,-0.5996943559
137.363902,sine,1.856312871,-0.417243749,-0.042968750,1.832322773,-0.439237709,-0.512204161
137.368888,sine,1.855162382,-0.245437503,-0.054687500,1.830109173,-0.446199482,-0.4477295896
137.373885,sine,1.854011893,-0.392699987,-0.054687500,1.827860808,-0.453143640,-0.4322846969
137.378893,sine,1.853244901,-0.220893756,-0.058593750,1.825577767,-0.460069909,-0.4264339788
137.383882,sine,1.851902604,-0.441787511,-0.058593750,1.823260139,-0.466978015,-0.4704001927
137.388882,sine,1.850560427,-0.490875006,-0.066406250,1.820908017,-0.473867685,-0.5213012828
137.393883,sine,1.849218130,-0.490875006,-0.066406250,1.818521493,-0.480738648,-0.5795768116
137.398901,sine,1.847492456,-0.834487498,-0.058593750,1.816100662,-0.487590632,-0.6593510609
137.403903,sine,1.845766664,-0.441787511,-0.066406250,1.813645619,-0.494423367,-0.6966773657
137.408894,sine,1.842890501,-0.957206249,-0.066406250,1.811156461,-0.501236583,-0.7957815083
137.414039,sine,1.839247227,-0.736312509,-0.054687500,1.808633286,-0.508030011,-0.8557610201
137.419042,sine,1.834261775,-1.497168779,-0.042968750,1.806076194,-0.514803383,-0.9446913537
137.424034,sine,1.830043316,-1.178099990,-0.050781250,1.803485286,-0.521556431,-0.8997173356
137.429028,sine,1.826975346,-0.662681222,-0.042968750,1.800860664,-0.528288889,-0.7872715131
137.433939,sine,1.824866176,-0.417243749,-0.054687500,1.798202432,-0.535000491,-0.7050227292
137.439028,sine,1.822756886,-0.490875006,-0.054687500,1.795510695,-0.541690972,-0.692523144
137.443989,sine,1.820455909,-0.736312509,-0.054687500,1.792785558,-0.548360069,-0.7288971633
137.449029,sine,1.817771435,-0.490875006,-0.050781250,1.790027130,-0.555007517,-0.7634739199
137.453952,sine,1.813744783,-1.153556228,-0.042968750,1.787235519,-0.561633054,-0.8641206716
137.459220,sine,1.808951020,-1.153556228,-0.042968750,1.784410837,-0.568236419,-0.8946167191
137.463938,sine,1.804157376,-1.202643752,-0.039062500,1.781553193,-0.574817351,-0.8623534112
137.469088,sine,1.800705910,-0.564506233,-0.039062500,1.778662701,-0.581375590,-0.7476136883
137.474124,sine,1.798404932,-0.343612492,-0.050781250,1.775739475,-0.587910877,-0.6772538512
137.479042,sine,1.795912266,-0.785399973,-0.042968750,1.772783631,-0.594422955,-0.6877589107
137.483996,sine,1.793419480,-0.515418768,-0.039062500,1.769795285,-0.600911565,-0.6745986356
137.489110,sine,1.789968014,-0.638137519,-0.039062500,1.766774555,-0.607376453,-0.7000188997
137.493895,sine,1.785749555,-1.006293774,-0.039062500,1.763721560,-0.613817363,-0.7404373986
137.498863,sine,1.781531096,-0.809943736,-0.035156250,1.760636421,-0.620234040,-0.7164200963
137.503876,sine,1.778271437,-0.834487498,-0.035156250,1.757519260,-0.626626232,-0.669735402
137.508880,sine,1.776545644,-0.368156254,-0.042968750,1.754370200,-0.632993685,-0.5831196235
137.513873,sine,1.775203466,-0.490875006,-0.050781250,1.751189365,-0.639336149,-0.5486046717
137.518880,sine,1.774052978,-0.024543749,-0.050781250,1.747976881,-0.645653373,-0.5280817006
137.523892,sine,1.771560192,-0.687224984,-0.054687500,1.744732874,-0.651945107,-0.6296015857
137.528877,sine,1.769067526,-0.785399973,-0.050781250,1.741457473,-0.658211104,-0.7171552461
137.533874,sine,1.765232563,-1.030837536,-0.042968750,1.738150806,-0.664451116,-0.788168383
137.538974,sine,1.759863615,-1.030837536,-0.042968750,1.734813005,-0.670664897,-0.8003656223
137.544042,sine,1.754494667,-0.539962471,-0.042968750,1.731444201,-0.676852200,-0.756703218
137.548962,sine,1.750467896,-0.760856271,-0.035156250,1.728044528,-0.683012783,-0.7655724246
137.553949,sine,1.747783422,-0.589049995,-0.042968750,1.724614119,-0.689146402,-0.7755846887
137.558944,sine,1.744907260,-0.638137519,-0.042968750,1.721153109,-0.695252814,-0.830807501
137.564117,sine,1.741072297,-0.981750011,-0.042968750,1.717661636,-0.701331779,-0.9327278756
137.568860,sine,1.735895038,-1.227187514,-0.027343750,1.714139837,-0.707383057,-1.02276672
137.574196,sine,1.729950905,-1.595343709,-0.023437500,1.710587852,-0.713406408,-1.063259949
137.578944,sine,1.725540638,-0.883575022,-0.035156250,1.707005820,-0.719401595,-0.9747916541
137.584034,sine,1.722280979,-0.809943736,-0.039062500,1.703393884,-0.725368382,-0.9084315999
137.589165,sine,1.719596505,-0.466331244,-0.039062500,1.699752184,-0.731306532,-0.8659421203
137.593871,sine,1.715953231,-1.178099990,-0.035156250,1.696080866,-0.737215812,-0.9203066167
137.598942,sine,1.711734772,-1.055381298,-0.027343750,1.692380075,-0.743095987,-0.9121895474
137.603868,sine,1.706749320,-0.957206249,-0.027343750,1.688649955,-0.748946826,-0.8693669904
137.609232,sine,1.703106165,-0.638137519,-0.035156250,1.684890656,-0.754768098,-0.805254769
137.614130,sine,1.700421691,-0.981750011,-0.042968750,1.681102324,-0.760559574,-0.7816468758
137.618884,sine,1.699079394,-0.466331244,-0.050781250,1.677285110,-0.766321023,-0.7095398416
137.623884,sine,1.697545409,-0.245437503,-0.042968750,1.673439164,-0.772052220,-0.6963794505
137.629170,sine,1.694860935,-0.564506233,-0.042968750,1.669564639,-0.777752937,-0.792514184
137.635119,sine,1.691025972,-1.300818801,-0.050781250,1.665661686,-0.783422950,-0.9439113688
137.638870,sine,1.686232328,-1.374449968,-0.050781250,1.661730461,-0.789062035,-1.008804642
137.645012,sine,1.680096388,-1.251731277,-0.039062500,1.657771118,-0.794669969,-0.9850761945
137.649341,sine,1.676836729,-0.908118725,-0.039062500,1.653783813,-0.800246530,-0.8967183624
137.653866,sine,1.674343944,-0.368156254,-0.054687500,1.649768705,-0.805791500,-0.8055974162
137.660003,sine,1.671659470,-0.760856271,-0.054687500,1.645725951,-0.811304658,-0.8204993997
137.663866,sine,1.668591499,-0.711768746,-0.054687500,1.641655712,-0.816785787,-0.8498571312
137.668871,sine,1.664181352,-1.006293774,-0.050781250,1.637558147,-0.822234671,-0.9126834441
137.673872,sine,1.658620596,-1.153556228,-0.039062500,1.633433419,-0.827651094,-0.9528213539
137.678865,sine,1.653251648,-0.908118725,-0.042968750,1.629281691,-0.833034843,-0.9443070077
137.683864,sine,1.649033189,-0.883575022,-0.050781250,1.625103126,-0.838385706,-0.9445636416
137.688864,sine,1.645581722,-0.662681222,-0.050781250,1.620897889,-0.843703470,-0.9596021312
137.693875,sine,1.642705560,-0.957206249,-0.042968750,1.616666146,-0.848987926,-1.046605555
137.699012,sine,1.637720108,-1.374449968,-0.039062500,1.612408065,-0.854238866,-1.155276754
137.703962,sine,1.631584167,-1.644431233,-0.039062500,1.608123814,-0.859456082,-1.210826783
137.708935,sine,1.626215219,-1.104468703,-0.042968750,1.603813561,-0.864639368,-1.161283789
137.714035,sine,1.621804953,-0.760856271,-0.042968750,1.599477477,-0.869788520,-1.125511108
137.718931,sine,1.617778301,-1.079924941,-0.042968750,1.595115733,-0.874903333,-1.178120083
137.723852,sine,1.612409353,-1.374449968,-0.039062500,1.590728501,-0.879983608,-1.254528684
137.729006,sine,1.605314612,-1.668974996,-0.035156250,1.586315955,-0.885029141,-1.301871878
137.733955,sine,1.599753976,-1.251731277,-0.027343750,1.581878268,-0.890039736,-1.260240025
137.738929,sine,1.595535517,-1.423537493,-0.039062500,1.577415616,-0.895015193,-1.220670444
137.743937,sine,1.591700554,-1.030837536,-0.035156250,1.572928175,-0.899955317,-1.131931829
137.748853,sine,1.586906791,-1.079924941,-0.027343750,1.568416122,-0.904859911,-1.067695511
137.753850,sine,1.581921339,-0.883575022,-0.027343750,1.563879636,-0.909728784,-1.000495138
137.758845,sine,1.577894688,-0.957206249,-0.039062500,1.559318894,-0.914561742,-0.961632777
137.763845,sine,1.575401902,-1.030837536,-0.050781250,1.554734078,-0.919358595,-0.923843277
137.768854,sine,1.573676229,-0.417243749,-0.050781250,1.550125369,-0.924119153,-0.8601215013
137.773854,sine,1.570799947,-0.908118725,-0.050781250,1.545492948,-0.928843228,-0.9037403255
137.779822,sine,1.567156792,-0.809943736,-0.054687500,1.540836998,-0.933530634,-0.9462979538
137.783844,sine,1.561787844,-1.178099990,-0.042968750,1.536157703,-0.938181186,-1.021903852
137.788877,sine,1.555076718,-1.374449968,-0.035156250,1.531455247,-0.942794700,-1.05965238
137.793862,sine,1.549324274,-1.030837536,-0.039062500,1.526729818,-0.947370994,-1.02110319
137.798845,sine,1.544914007,-0.736312509,-0.035156250,1.521981600,-0.951909888,-0.9801946791
137.803863,sine,1.539736867,-1.202643752,-0.039062500,1.517210781,-0.956411202,-0.9983960657
137.808852,sine,1.533984423,-1.006293774,-0.039062500,1.512417551,-0.960874758,-0.9670937933
137.813846,sine,1.528998971,-1.129012465,-0.042968750,1.507602097,-0.965300381,-0.9262905935
137.818866,sine,1.526506186,-0.760856271,-0.050781250,1.502764610,-0.969687896,-0.8363535475
137.823850,sine,1.524397016,-0.490875006,-0.054687500,1.497905282,-0.974037128,-0.7647148309
137.828847,sine,1.522863030,-0.319068760,-0.066406250,1.493024303,-0.978347908,-0.7594468698
137.833848,sine,1.519986749,-1.055381298,-0.070312500,1.488121867,-0.982620064,-0.8609136686
137.838854,sine,1.516727090,-0.638137519,-0.058593750,1.483198167,-0.986853427,-0.9152472079
