t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s
140.780654,sine,0.885300756,1.914412498,0.027343750,0.907752272,1.192023010
140.785538,sine,0.892011940,1.104468703,0.027343750,0.913713172,1.192329105
140.790540,sine,0.897380888,0.834487498,0.039062500,0.919675484,1.192588129
140.795612,sine,0.902941525,0.736312509,0.035156250,0.925638974,1.192800072
140.800542,sine,0.908885717,1.521712542,0.035156250,0.931603406,1.192964925
140.805643,sine,0.914638162,1.129012465,0.035156250,0.937568545,1.193082682
140.810610,sine,0.919431865,0.662681222,0.042968750,0.943534155,1.193153338
140.815661,sine,0.923842072,0.736312509,0.042968750,0.949500000,1.193176890
140.820712,sine,0.930361509,1.595343709,0.035156250,0.955465845,1.193153338
140.825629,sine,0.937647939,1.448081255,0.027343750,0.961431455,1.193082682
140.830640,sine,0.944359124,1.472625017,0.039062500,0.967396594,1.192964925
140.836260,sine,0.950303316,1.644431233,0.027343750,0.973361026,1.192800072
140.840614,sine,0.958931983,1.718062520,0.023437500,0.979324516,1.192588129
140.845530,sine,0.966218412,1.129012465,0.027343750,0.985286828,1.192329105
140.850538,sine,0.972737849,0.957206249,0.011718750,0.991247728,1.192023010
140.855540,sine,0.980024278,1.767150044,0.011718750,0.997206980,1.191669856
140.860539,sine,0.988461196,1.767150044,0.007812500,1.003164348,1.191269656
140.865536,sine,0.995364130,1.104468703,0.007812500,1.009119598,1.190822428
140.870539,sine,1.002650499,1.644431233,0.007812500,1.015072494,1.190328188
140.875537,sine,1.010128736,1.251731277,0.003906250,1.021022802,1.189786955
140.880534,sine,1.016072869,0.687224984,0.019531250,1.026970286,1.189198752
140.888060,sine,1.020099640,0.466331244,0.023437500,1.032914711,1.188563602
140.890538,sine,1.024126291,0.834487498,0.019531250,1.038855843,1.187881529
140.895536,sine,1.029687047,1.178099990,0.019531250,1.044793448,1.187152560
140.900534,sine,1.036589980,1.178099990,0.007812500,1.050727291,1.186376725
140.905527,sine,1.041767120,0.957206249,0.019531250,1.056657137,1.185554053
140.910531,sine,1.046177387,0.736312509,0.019531250,1.062582754,1.184684578
140.915587,sine,1.052121520,1.448081255,0.011718750,1.068503905,1.183768334
140.920602,sine,1.059024453,1.448081255,0.011718750,1.074420359,1.182805356
140.925553,sine,1.064201713,0.662681222,0.035156250,1.080331881,1.181795683
140.930740,sine,1.067269683,0.515418768,0.039062500,1.086238238,1.180739355
140.935547,sine,1.069762349,0.392699987,0.042968750,1.092139197,1.179636414
140.940604,sine,1.073022127,0.417243749,0.042968750,1.098034525,1.178486902
140.945532,sine,1.077240586,0.687224984,0.050781250,1.103923988,1.177290866
140.950588,sine,1.082225919,1.006293774,0.042968750,1.109807356,1.176048353
140.955536,sine,1.086060882,0.392699987,0.054687500,1.115684394,1.174759411
140.960546,sine,1.088937163,0.245437503,0.066406250,1.121554873,1.173424091
140.965538,sine,1.091238141,0.098174997,0.074218750,1.127418558,1.172042447
140.970535,sine,1.094114304,0.564506233,0.074218750,1.133275220,1.170614532
140.975638,sine,1.098141074,0.785399973,0.070312500,1.139124626,1.169140404
140.980508,sine,1.103126526,0.957206249,0.070312500,1.144966547,1.167620120
140.985507,sine,1.109070659,0.736312509,0.074218750,1.150800751,1.166053740
140.990589,sine,1.114823103,0.957206249,0.074218750,1.156627008,1.164441327
140.996535,sine,1.119808555,0.809943736,0.082031250,1.162445088,1.162782943
141.000517,sine,1.125560999,1.349906206,0.066406250,1.168254761,1.161078655
141.005576,sine,1.133614421,1.668974996,0.058593750,1.174055798,1.159328529
141.010535,sine,1.140900850,1.595343709,0.058593750,1.179847970,1.157532635
141.015511,sine,1.147612095,1.178099990,0.058593750,1.185631048,1.155691044
141.020512,sine,1.155857205,1.914412498,0.050781250,1.191404804,1.153803828
141.025509,sine,1.164102435,1.693518758,0.042968750,1.197169010,1.151871061
141.030514,sine,1.170813560,1.104468703,0.054687500,1.202923439,1.149892821
141.035507,sine,1.177524805,1.448081255,0.050781250,1.208667863,1.147869185
141.040516,sine,1.184044242,1.227187514,0.050781250,1.214402055,1.145800233
141.045510,sine,1.188837886,0.564506233,0.054687500,1.220125790,1.143686047
141.050510,sine,1.193248153,0.736312509,0.058593750,1.225838840,1.141526710
141.055721,sine,1.198233604,0.785399973,0.054687500,1.231540982,1.139322308
141.060507,sine,1.205328226,1.325362444,0.042968750,1.237231989,1.137072927
141.065511,sine,1.212998152,1.349906206,0.042968750,1.242911636,1.134778656
141.070707,sine,1.220092773,1.325362444,0.039062500,1.248579700,1.132439586
141.075508,sine,1.227762699,1.398993731,0.035156250,1.254235958,1.130055810
141.080506,sine,1.235432625,1.079924941,0.039062500,1.259880184,1.127627421
141.085508,sine,1.240993381,0.687224984,0.039062500,1.265512158,1.125154515
141.090695,sine,1.245403528,0.589049995,0.042968750,1.271131655,1.122637190
141.095510,sine,1.250580788,0.638137519,0.035156250,1.276738456,1.120075545
141.100505,sine,1.256908417,1.227187514,0.042968750,1.282332337,1.117469681
141.105507,sine,1.262085676,0.711768746,0.042968750,1.287913079,1.114819702
141.110567,sine,1.266495824,0.908118725,0.042968750,1.293480461,1.112125711
141.115527,sine,1.270139098,0.515418768,0.054687500,1.299034263,1.109387816
141.120513,sine,1.274741054,0.466331244,0.050781250,1.304574266,1.106606124
141.125578,sine,1.281260490,0.908118725,0.042968750,1.310100251,1.103780745
141.130528,sine,1.287204623,0.490875006,0.042968750,1.315612001,1.100911790
141.136010,sine,1.293724060,1.104468703,0.039062500,1.321109297,1.097999374
141.140541,sine,1.301010489,1.325362444,0.035156250,1.326591922,1.095043610
141.145514,sine,1.309447408,1.227187514,0.027343750,1.332059661,1.092044616
141.150510,sine,1.316925645,1.325362444,0.027343750,1.337512296,1.089002510
141.155507,sine,1.323253274,1.251731277,0.027343750,1.342949614,1.085917412
141.160509,sine,1.330539703,1.448081255,0.023437500,1.348371399,1.082789443
141.165532,sine,1.336675644,0.981750011,0.023437500,1.353777437,1.079618728
141.170507,sine,1.340510607,0.564506233,0.027343750,1.359167515,1.076405392
141.176052,sine,1.343578577,0.294524997,0.042968750,1.364541420,1.073149561
141.180512,sine,1.347797036,1.202643752,0.035156250,1.369898940,1.069851364
141.185585,sine,1.352590680,1.251731277,0.039062500,1.375239864,1.066510930
141.191496,sine,1.357959628,0.662681222,0.039062500,1.380563980,1.063128393
141.195527,sine,1.361027598,0.687224984,0.042968750,1.385871078,1.059703886
141.200493,sine,1.363712072,0.466331244,0.054687500,1.391160949,1.056237543
141.205491,sine,1.366588354,0.490875006,0.054687500,1.396433384,1.052729501
141.210488,sine,1.370423317,0.564506233,0.054687500,1.401688174,1.049179900
141.216804,sine,1.376750946,1.030837536,0.050781250,1.406925114,1.045588879
141.220502,sine,1.382695198,1.300818801,0.042968750,1.412143994,1.041956580
141.225526,sine,1.388639331,0.859031260,0.042968750,1.417344611,1.038283146
141.230493,sine,1.394391775,1.325362444,0.042968750,1.422526758,1.034568722
141.235501,sine,1.401103020,1.718062520,0.035156250,1.427690230,1.030813456
141.240500,sine,1.408005953,1.153556228,0.035156250,1.432834824,1.027017495
141.245507,sine,1.413950086,0.981750011,0.035156250,1.437960337,1.023180989
141.250486,sine,1.418552041,0.908118725,0.039062500,1.443066567,1.019304089
141.255507,sine,1.423729300,0.981750011,0.035156250,1.448153311,1.015386949
141.260486,sine,1.430440426,1.693518758,0.035156250,1.453220369,1.011429723
141.265576,sine,1.436768174,1.129012465,0.035156250,1.458267542,1.007432568
141.270492,sine,1.441561818,1.055381298,0.035156250,1.463294629,1.003395641
141.275556,sine,1.446738958,0.760856271,0.039062500,1.468301432,0.999319102
141.280493,sine,1.453450203,1.202643752,0.023437500,1.473287754,0.995203111
141.285500,sine,1.460353136,1.104468703,0.023437500,1.478253398,0.991047832
141.290497,sine,1.465530276,0.908118725,0.027343750,1.483198167,0.986853427
141.295521,sine,1.470324039,0.883575022,0.023437500,1.488121867,0.982620064
141.300489,sine,1.476076484,1.129012465,0.019531250,1.493024303,0.978347908
141.305531,sine,1.482787609,1.129012465,0.011718750,1.497905282,0.974037128
141.310491,sine,1.488540053,0.981750011,0.023437500,1.502764610,0.969687896
141.315656,sine,1.493333817,0.908118725,0.019531250,1.507602097,0.965300381
141.321509,sine,1.499661446,1.448081255,0.007812500,1.512417551,0.960874758
141.325490,sine,1.505797386,1.349906206,0.007812500,1.517210781,0.956411202
141.330497,sine,1.511741638,1.006293774,0.007812500,1.521981600,0.951909888
141.335495,sine,1.515576601,0.589049995,0.019531250,1.526729818,0.947370994
141.340494,sine,1.519028068,0.809943736,0.019531250,1.531455247,0.942794700
141.345498,sine,1.522863030,0.932662487,0.019531250,1.536157703,0.938181186
141.350496,sine,1.527273178,0.932662487,0.019531250,1.540836998,0.933530634
141.355487,sine,1.531299949,0.392699987,0.023437500,1.545492948,0.928843228
141.360485,sine,1.533409119,-0.098174997,0.035156250,1.550125369,0.924119153
141.365929,sine,1.535518408,0.466331244,0.042968750,1.554734078,0.919358595
141.370498,sine,1.537244081,0.294524997,0.039062500,1.559318894,0.914561742
141.375766,sine,1.539736867,0.441787511,0.042968750,1.563879636,0.909728784
141.380488,sine,1.542996526,0.760856271,0.042968750,1.568416122,0.904859911
141.385546,sine,1.547406793,0.785399973,0.035156250,1.572928175,0.899955317
141.392494,sine,1.555843711,1.349906206,0.035156250,1.577415616,0.895015193
141.395731,sine,1.559486866,0.957206249,0.035156250,1.581878268,0.890039736
141.400467,sine,1.564088821,0.760856271,0.035156250,1.586315955,0.885029141
141.405465,sine,1.568690777,0.809943736,0.027343750,1.590728501,0.879983608
141.410465,sine,1.574059725,0.392699987,0.023437500,1.595115733,0.874903333
141.417172,sine,1.581921339,1.251731277,0.027343750,1.599477477,0.869788520
141.420596,sine,1.586523294,0.711768746,0.035156250,1.603813561,0.864639368
141.425566,sine,1.589591265,-0.171806246,0.027343750,1.608123814,0.859456082
141.430468,sine,1.593234539,0.785399973,0.035156250,1.612408065,0.854238866
141.435518,sine,1.597069502,0.859031260,0.023437500,1.616666146,0.848987926
141.440478,sine,1.601671457,0.883575022,0.023437500,1.620897889,0.843703470
141.445632,sine,1.606656909,0.613593757,0.027343750,1.625103126,0.838385706
141.450547,sine,1.609916568,0.049087498,0.039062500,1.629281691,0.833034843
141.455470,sine,1.612601042,0.539962471,0.039062500,1.633433419,0.827651094
141.460478,sine,1.614518523,0.319068760,0.039062500,1.637558147,0.822234671
141.465626,sine,1.617394805,0.785399973,0.035156250,1.641655712,0.816785787
141.470614,sine,1.621229768,0.515418768,0.039062500,1.645725951,0.811304658
141.475722,sine,1.626982212,0.883575022,0.027343750,1.649768705,0.805791500
141.480599,sine,1.633309841,1.153556228,0.027343750,1.653783813,0.800246530
141.485478,sine,1.636953115,0.098174997,0.027343750,1.657771118,0.794669969
141.490474,sine,1.640596271,0.809943736,0.035156250,1.661730461,0.789062035
141.495467,sine,1.644431233,1.104468703,0.035156250,1.665661686,0.783422950
141.500468,sine,1.649033189,1.079924941,0.027343750,1.669564639,0.777752937
141.505473,sine,1.654402137,0.883575022,0.027343750,1.673439164,0.772052220
141.510470,sine,1.659195900,0.564506233,0.027343750,1.677285110,0.766321023
141.515478,sine,1.661880374,0.269981235,0.035156250,1.681102324,0.760559574
141.520476,sine,1.663797855,0.220893756,0.035156250,1.684890656,0.754768098
141.525479,sine,1.666290522,0.466331244,0.039062500,1.688649955,0.748946826
141.530480,sine,1.669358492,0.687224984,0.039062500,1.692380075,0.743095987
141.535468,sine,1.673960447,0.932662487,0.039062500,1.696080866,0.737215812
141.540468,sine,1.679137588,0.883575022,0.027343750,1.699752184,0.731306532
141.545466,sine,1.683931351,0.736312509,0.027343750,1.703393884,0.725368382
141.550465,sine,1.687191010,0.490875006,0.035156250,1.707005820,0.719401595
141.555465,sine,1.689491987,0.392699987,0.039062500,1.710587852,0.713406408
141.560466,sine,1.691984773,0.245437503,0.039062500,1.714139837,0.707383057
141.565465,sine,1.695436239,0.736312509,0.035156250,1.717661636,0.701331779
141.571472,sine,1.700613379,1.030837536,0.027343750,1.721153109,0.695252814
141.575480,sine,1.704640150,0.760856271,0.035156250,1.724614119,0.689146402
141.580472,sine,1.707899809,-0.122718751,0.023437500,1.728044528,0.683012783
141.585474,sine,1.710200787,0.343612492,0.039062500,1.731444201,0.676852200
141.590660,sine,1.711543083,0.073631249,0.042968750,1.734813005,0.670664897
141.595570,sine,1.713268757,0.417243749,0.050781250,1.738150806,0.664451116
141.600574,sine,1.715186238,0.098174997,0.054687500,1.741457473,0.658211104
141.605547,sine,1.718062520,0.711768746,0.042968750,1.744732874,0.651945107
141.610536,sine,1.721513987,0.638137519,0.035156250,1.747976881,0.645653373
141.615473,sine,1.726499438,1.055381298,0.039062500,1.751189365,0.639336149
141.620453,sine,1.731868386,1.006293774,0.035156250,1.754370200,0.632993685
141.625451,sine,1.736086845,0.711768746,0.035156250,1.757519260,0.626626232
141.630454,sine,1.739154816,0.711768746,0.039062500,1.760636421,0.620234040
141.635452,sine,1.742222786,0.736312509,0.035156250,1.763721560,0.613817363
141.640478,sine,1.746057749,0.466331244,0.023437500,1.766774555,0.607376453
141.645493,sine,1.751426697,1.153556228,0.027343750,1.769795285,0.600911565
141.650465,sine,1.756603837,1.030837536,0.011718750,1.772783631,0.594422955
141.655503,sine,1.760055304,0.392699987,0.023437500,1.775739475,0.587910877
141.661471,sine,1.762548089,0.515418768,0.027343750,1.778662701,0.581375590
141.665447,sine,1.763890266,0.294524997,0.035156250,1.781553193,0.574817351
141.670449,sine,1.765807748,0.441787511,0.035156250,1.784410837,0.568236419
141.675451,sine,1.768108726,0.392699987,0.035156250,1.787235519,0.561633054
141.680460,sine,1.771176696,0.417243749,0.027343750,1.790027130,0.555007517
141.685458,sine,1.775203466,0.785399973,0.023437500,1.792785558,0.548360069
141.691450,sine,1.779997110,0.417243749,0.027343750,1.795510695,0.541690972
141.695471,sine,1.782298088,0.147262499,0.023437500,1.798202432,0.535000491
141.700453,sine,1.783832073,0.196349993,0.035156250,1.800860664,0.528288889
141.705454,sine,1.784790874,-0.171806246,0.035156250,1.803485286,0.521556431
141.712469,sine,1.786516547,0.098174997,0.039062500,1.806076194,0.514803383
141.715469,sine,1.787091851,0.098174997,0.039062500,1.808633286,0.508030011
141.721465,sine,1.788817525,0.000000000,0.039062500,1.811156461,0.501236583
141.728046,sine,1.790351510,0.269981235,0.042968750,1.813645619,0.494423367
141.730450,sine,1.792844296,0.613593757,0.042968750,1.816100662,0.487590632
141.735476,sine,1.796103954,0.736312509,0.035156250,1.818521493,0.480738648
141.740477,sine,1.799938917,0.662681222,0.023437500,1.820908017,0.473867685
141.745452,sine,1.803965569,0.515418768,0.027343750,1.823260139,0.466978015
141.750455,sine,1.807225347,0.294524997,0.035156250,1.825577767,0.460069909
141.755451,sine,1.809142828,0.000000000,0.035156250,1.827860808,0.453143640
141.760455,sine,1.810676813,0.368156254,0.035156250,1.830109173,0.446199482
141.765453,sine,1.811827302,0.196349993,0.035156250,1.832322773,0.439237709
141.771654,sine,1.813552976,0.098174997,0.039062500,1.834501521,0.432258595
141.776545,sine,1.815470457,0.515418768,0.039062500,1.836645331,0.425262417
141.780460,sine,1.817771435,0.613593757,0.035156250,1.838754117,0.418249450
141.786330,sine,1.820455909,0.049087498,0.023437500,1.840827798,0.411219971
141.790506,sine,1.824866176,0.809943736,0.019531250,1.842866290,0.404174258
141.795493,sine,1.829084635,0.711768746,0.019531250,1.844869514,0.397112589
141.800454,sine,1.832152605,0.147262499,0.023437500,1.846837390,0.390035243
141.805454,sine,1.834070086,0.122718751,0.027343750,1.848769841,0.382942498
141.810452,sine,1.835220575,-0.122718751,0.027343750,1.850666790,0.375834636
141.815431,sine,1.836371064,0.098174997,0.027343750,1.852528162,0.368711936
141.820444,sine,1.837713242,0.294524997,0.035156250,1.854353885,0.361574681
141.825485,sine,1.839247227,0.294524997,0.027343750,1.856143885,0.354423150
141.830433,sine,1.840973020,0.049087498,0.027343750,1.857898093,0.347257628
141.835490,sine,1.843465686,0.343612492,0.027343750,1.859616439,0.340078397
141.841460,sine,1.847300649,0.539962471,0.011718750,1.861298855,0.332885740
141.845423,sine,1.850560427,0.785399973,0.011718750,1.862945274,0.325679941
141.850421,sine,1.854203582,0.760856271,0.007812500,1.864555633,0.318461286
141.856441,sine,1.856696367,0.098174997,0.007812500,1.866129866,0.311230057
141.860441,sine,1.857846856,0.000000000,0.007812500,1.867667913,0.303986542
141.865431,sine,1.858422041,-0.073631249,0.019531250,1.869169711,0.296731026
141.870437,sine,1.858997345,-0.024543749,0.023437500,1.870635203,0.289463796
141.875430,sine,1.859572530,-0.171806246,0.019531250,1.872064330,0.282185138
141.880513,sine,1.860147834,-0.368156254,0.023437500,1.873457036,0.274895340
141.885433,sine,1.861106515,0.147262499,0.023437500,1.874813266,0.267594689
141.890497,sine,1.862065315,0.000000000,0.023437500,1.876132965,0.260283474
141.895435,sine,1.863023996,0.024543749,0.023437500,1.877416083,0.252961984
141.900433,sine,1.864174485,0.220893756,0.019531250,1.878662569,0.245630507
141.905502,sine,1.865324974,0.049087498,0.023437500,1.879872372,0.238289333
141.910508,sine,1.867050767,0.515418768,0.023437500,1.881045446,0.230938752
141.915530,sine,1.868584752,0.147262499,0.019531250,1.882181745,0.223579054
141.920509,sine,1.870693922,0.417243749,0.019531250,1.883281222,0.216210529
141.926529,sine,1.872611403,0.368156254,0.011718750,1.884343836,0.208833469
141.930506,sine,1.874145389,-0.171806246,0.019531250,1.885369543,0.201448164
141.935433,sine,1.875487685,0.122718751,0.019531250,1.886358304,0.194054907
141.941528,sine,1.876829863,0.441787511,0.011718750,1.887310079,0.186653988
141.945512,sine,1.877213359,-0.220893756,0.019531250,1.888224832,0.179245701
141.950429,sine,1.877980351,0.049087498,0.027343750,1.889102525,0.171830338
141.955432,sine,1.878363848,0.098174997,0.019531250,1.889943124,0.164408190
141.960432,sine,1.878747344,-0.245437503,0.027343750,1.890746596,0.156979553
141.965437,sine,1.878939152,-0.196349993,0.019531250,1.891512909,0.149544718
141.970437,sine,1.879130840,-0.245437503,0.019531250,1.892242033,0.142103979
141.975435,sine,1.879897833,0.294524997,0.019531250,1.892933939,0.134657630
141.980439,sine,1.880281329,0.122718751,0.027343750,1.893588600,0.127205965
141.985429,sine,1.880089641,-0.269981235,0.019531250,1.894205991,0.119749279
141.990491,sine,1.880281329,-0.343612492,0.023437500,1.894786085,0.112287865
141.995490,sine,1.880473137,-0.049087498,0.027343750,1.895328862,0.104822017
142.000425,sine,1.880664825,0.000000000,0.027343750,1.895834299,0.097352032
142.005824,sine,1.880856633,-0.098174997,0.035156250,1.896302376,0.089878204
142.010966,sine,1.881048322,-0.245437503,0.019531250,1.896733075,0.082400827
142.015871,sine,1.881240129,-0.220893756,0.019531250,1.897126379,0.074920197
142.020672,sine,1.881431818,-0.220893756,0.035156250,1.897482272,0.067436609
142.025620,sine,1.881623626,-0.245437503,0.019531250,1.897800740,0.059950359
142.030477,sine,1.881815314,0.000000000,0.035156250,1.898081771,0.052461743
142.035837,sine,1.882007122,0.024543749,0.027343750,1.898325354,0.044971055
142.040442,sine,1.882007122,-0.024543749,0.019531250,1.898531479,0.037478592
142.045502,sine,1.882007122,-0.196349993,0.019531250,1.898700138,0.029984649
142.050414,sine,1.882198811,0.245437503,0.019531250,1.898831324,0.022489523
142.056016,sine,1.882007122,-0.269981235,0.027343750,1.898925031,0.014993508
142.060415,sine,1.882198811,0.122718751,0.035156250,1.898981258,0.007496902
142.065433,sine,1.882007122,-0.294524997,0.035156250,1.899000000,0.000000000
142.070408,sine,1.882007122,-0.319068760,0.023437500,1.898981258,-0.007496902
142.075416,sine,1.882007122,-0.368156254,0.035156250,1.898925031,-0.014993508
142.080514,sine,1.882198811,0.000000000,0.027343750,1.898831324,-0.022489523
142.085493,sine,1.882390618,-0.024543749,0.027343750,1.898700138,-0.029984649
142.090477,sine,1.882007122,-0.466331244,0.027343750,1.898531479,-0.037478592
142.095401,sine,1.882390618,0.220893756,0.023437500,1.898325354,-0.044971055
142.100399,sine,1.882007122,-0.392699987,0.027343750,1.898081771,-0.052461743
142.105398,sine,1.882198811,-0.196349993,0.023437500,1.897800740,-0.059950359
142.110407,sine,1.882198811,-0.490875006,0.023437500,1.897482272,-0.067436609
142.115400,sine,1.882390618,0.196349993,0.035156250,1.897126379,-0.074920197
142.120399,sine,1.882390618,0.147262499,0.019531250,1.896733075,-0.082400827
142.125412,sine,1.882007122,-0.417243749,0.035156250,1.896302376,-0.089878204
142.130406,sine,1.882198811,0.000000000,0.023437500,1.895834299,-0.097352032
142.135455,sine,1.882198811,-0.515418768,0.023437500,1.895328862,-0.104822017
142.140407,sine,1.882007122,-0.343612492,0.011718750,1.894786085,-0.112287865
142.145420,sine,1.882198811,-0.049087498,0.019531250,1.894205991,-0.119749279
142.150427,sine,1.882007122,-0.392699987,0.035156250,1.893588600,-0.127205965
142.155405,sine,1.882007122,-0.294524997,0.011718750,1.892933939,-0.134657630
142.160399,sine,1.882198811,0.122718751,0.011718750,1.892242033,-0.142103979
142.165405,sine,1.882007122,-0.269981235,0.011718750,1.891512909,-0.149544718
142.170401,sine,1.882198811,0.147262499,0.019531250,1.890746596,-0.156979553
142.176415,sine,1.882198811,0.147262499,0.011718750,1.889943124,-0.164408190
142.181519,sine,1.882007122,-0.122718751,0.007812500,1.889102525,-0.171830338
142.185536,sine,1.881815314,-0.269981235,0.007812500,1.888224832,-0.179245701
142.190413,sine,1.881815314,-0.245437503,0.007812500,1.887310079,-0.186653988
142.195588,sine,1.882007122,0.122718751,0.007812500,1.886358304,-0.194054907
142.200417,sine,1.881815314,-0.073631249,0.003906250,1.885369543,-0.201448164
142.205419,sine,1.881431818,-0.245437503,0.000000000,1.884343836,-0.208833469
142.210412,sine,1.881431818,-0.368156254,0.000000000,1.883281222,-0.216210529
142.215583,sine,1.881240129,-0.294524997,0.000000000,1.882181745,-0.223579054
142.221021,sine,1.880856633,-0.589049995,0.000000000,1.881045446,-0.230938752
142.225695,sine,1.880664825,-0.098174997,0.000000000,1.879872372,-0.238289333
142.230394,sine,1.880664825,-0.122718751,-0.007812500,1.878662569,-0.245630507
142.235383,sine,1.880664825,0.122718751,-0.007812500,1.877416083,-0.252961984
142.240379,sine,1.880473137,0.073631249,-0.019531250,1.876132965,-0.260283474
142.245380,sine,1.880089641,-0.098174997,-0.011718750,1.874813266,-0.267594689
142.250389,sine,1.879897833,0.000000000,-0.019531250,1.873457036,-0.274895340
142.255400,sine,1.879322648,-0.368156254,-0.019531250,1.872064330,-0.282185138
142.260390,sine,1.879130840,-0.294524997,-0.023437500,1.870635203,-0.289463796
142.265417,sine,1.878747344,-0.490875006,-0.023437500,1.869169711,-0.296731026
142.270408,sine,1.878363848,-0.564506233,-0.023437500,1.867667913,-0.303986542
142.276382,sine,1.878172159,-0.024543749,-0.023437500,1.866129866,-0.311230057
142.280392,sine,1.877596855,-0.294524997,-0.035156250,1.864555633,-0.318461286
142.285398,sine,1.877213359,-0.368156254,-0.039062500,1.862945274,-0.325679941
142.290381,sine,1.876829863,-0.196349993,-0.039062500,1.861298855,-0.332885740
142.295396,sine,1.876446366,-0.098174997,-0.039062500,1.859616439,-0.340078397
142.300387,sine,1.875679374,-0.319068760,-0.039062500,1.857898093,-0.347257628
142.305395,sine,1.875104189,-0.049087498,-0.039062500,1.856143885,-0.354423150
142.310396,sine,1.874145389,-0.466331244,-0.042968750,1.854353885,-0.361574681
142.315389,sine,1.873186707,-0.539962471,-0.039062500,1.852528162,-0.368711936
142.320385,sine,1.872419715,-0.343612492,-0.050781250,1.850666790,-0.375834636
142.325394,sine,1.871460915,-0.171806246,-0.042968750,1.848769841,-0.382942498
142.330396,sine,1.870118737,-0.343612492,-0.042968750,1.846837390,-0.390035243
142.335396,sine,1.868584752,-0.417243749,-0.042968750,1.844869514,-0.397112589
142.340379,sine,1.866475463,-0.760856271,-0.050781250,1.842866290,-0.404174258
142.345434,sine,1.864174485,-0.589049995,-0.042968750,1.840827798,-0.411219971
142.350433,sine,1.861490011,-0.343612492,-0.050781250,1.838754117,-0.418249450
142.355433,sine,1.858613849,-0.834487498,-0.042968750,1.836645331,-0.425262417
142.360391,sine,1.856696367,-0.564506233,-0.039062500,1.834501521,-0.432258595
142.365443,sine,1.855354071,-0.662681222,-0.050781250,1.832322773,-0.439237709
142.370391,sine,1.854587078,-0.343612492,-0.054687500,1.830109173,-0.446199482
142.376505,sine,1.853628397,-0.245437503,-0.054687500,1.827860808,-0.453143640
142.380489,sine,1.852477908,-0.589049995,-0.058593750,1.825577767,-0.460069909
142.386515,sine,1.851327419,-0.466331244,-0.066406250,1.823260139,-0.466978015
142.390387,sine,1.850176930,-0.539962471,-0.066406250,1.820908017,-0.473867685
142.395396,sine,1.848834634,-0.466331244,-0.066406250,1.818521493,-0.480738648
142.400394,sine,1.847300649,-0.098174997,-0.066406250,1.816100662,-0.487590632
142.405388,sine,1.844616175,-0.932662487,-0.054687500,1.813645619,-0.494423367
142.410408,sine,1.841356516,-1.276275039,-0.054687500,1.811156461,-0.501236583
142.415379,sine,1.837138057,-1.006293774,-0.054687500,1.808633286,-0.508030011
142.420382,sine,1.832344294,-1.006293774,-0.042968750,1.806076194,-0.514803383
142.425384,sine,1.828701138,-0.319068760,-0.042968750,1.803485286,-0.521556431
142.430383,sine,1.825633168,-0.981750011,-0.054687500,1.800860664,-0.528288889
142.435362,sine,1.824099183,-0.245437503,-0.050781250,1.798202432,-0.535000491
142.440387,sine,1.822181702,-0.294524997,-0.050781250,1.795510695,-0.541690972
142.445361,sine,1.819688916,-0.589049995,-0.054687500,1.792785558,-0.548360069
142.450371,sine,1.816620946,-0.711768746,-0.050781250,1.790027130,-0.555007517
142.455362,sine,1.812210798,-1.570799947,-0.039062500,1.787235519,-0.561633054
142.460504,sine,1.807608843,-1.055381298,-0.039062500,1.784410837,-0.568236419
142.465601,sine,1.803198576,-0.736312509,-0.039062500,1.781553193,-0.574817351
142.470558,sine,1.800130606,-0.687224984,-0.042968750,1.778662701,-0.581375590
142.475554,sine,1.798021436,-0.441787511,-0.039062500,1.775739475,-0.587910877
142.480414,sine,1.795912266,-0.196349993,-0.050781250,1.772783631,-0.594422955
142.485429,sine,1.793035984,-0.809943736,-0.042968750,1.769795285,-0.600911565
142.490494,sine,1.789392829,-0.908118725,-0.039062500,1.766774555,-0.607376453
142.495502,sine,1.784982562,-1.129012465,-0.039062500,1.763721560,-0.613817363
142.500427,sine,1.780955911,-0.834487498,-0.035156250,1.760636421,-0.620234040
142.505549,sine,1.778079629,-0.539962471,-0.039062500,1.757519260,-0.626626232
142.510429,sine,1.776545644,-0.245437503,-0.050781250,1.754370200,-0.632993685
142.515380,sine,1.775011659,-0.417243749,-0.050781250,1.751189365,-0.639336149
142.520374,sine,1.773477674,-0.687224984,-0.054687500,1.747976881,-0.645653373
142.525450,sine,1.771560192,-0.515418768,-0.054687500,1.744732874,-0.651945107
142.530360,sine,1.768492222,-1.079924941,-0.050781250,1.741457473,-0.658211104
142.535450,sine,1.764465570,-1.202643752,-0.042968750,1.738150806,-0.664451116
142.540442,sine,1.758904815,-1.398993731,-0.039062500,1.734813005,-0.670664897
142.546478,sine,1.753919363,-0.981750011,-0.042968750,1.731444201,-0.676852200
142.550375,sine,1.750276208,-0.834487498,-0.042968750,1.728044528,-0.683012783
142.555371,sine,1.747783422,-0.392699987,-0.042968750,1.724614119,-0.689146402
142.560376,sine,1.744523764,-0.957206249,-0.042968750,1.721153109,-0.695252814
142.565443,sine,1.740880489,-1.055381298,-0.042968750,1.717661636,-0.701331779
142.571372,sine,1.735128045,-0.932662487,-0.035156250,1.714139837,-0.707383057
